3.1262631E-07,-2.6870E+01
3.1262944E-07,-2.6828E+01
3.1263256E-07,-2.6775E+01
3.1263569E-07,-2.6722E+01
3.1263881E-07,-2.6659E+01
3.1264194E-07,-2.6575E+01
3.1264506E-07,-2.6522E+01
3.1264819E-07,-2.6459E+01
3.1265131E-07,-2.6396E+01
3.1265444E-07,-2.6343E+01
3.1265756E-07,-2.6291E+01
3.1266069E-07,-2.6248E+01
3.1266381E-07,-2.6217E+01
3.1266694E-07,-2.6175E+01
3.1267006E-07,-2.6154E+01
3.1267319E-07,-2.6154E+01
3.1267631E-07,-2.6154E+01
3.1267944E-07,-2.6196E+01
3.1268256E-07,-2.6196E+01
3.1268569E-07,-2.6238E+01
3.1268881E-07,-2.6280E+01
3.1269194E-07,-2.6333E+01
3.1269506E-07,-2.6406E+01
3.1269819E-07,-2.6459E+01
3.1270131E-07,-2.6543E+01
3.1270444E-07,-2.6638E+01
3.1270756E-07,-2.6712E+01
3.1271069E-07,-2.6817E+01
3.1271381E-07,-2.6870E+01
3.1271694E-07,-2.6954E+01
3.1272006E-07,-2.7038E+01
3.1272319E-07,-2.7112E+01
3.1272631E-07,-2.7164E+01
3.1272944E-07,-2.7217E+01
3.1273256E-07,-2.7259E+01
3.1273569E-07,-2.7291E+01
3.1273881E-07,-2.7301E+01
3.1274194E-07,-2.7312E+01
3.1274506E-07,-2.7301E+01
3.1274819E-07,-2.7280E+01
3.1275131E-07,-2.7249E+01
3.1275444E-07,-2.7196E+01
3.1275756E-07,-2.7143E+01
3.1276069E-07,-2.7070E+01
3.1276381E-07,-2.6985E+01
3.1276694E-07,-2.6891E+01
3.1277006E-07,-2.6785E+01
3.1277319E-07,-2.6670E+01
3.1277631E-07,-2.6564E+01
3.1277944E-07,-2.6438E+01
3.1278256E-07,-2.6343E+01
3.1278569E-07,-2.6217E+01
3.1278881E-07,-2.6112E+01
3.1279194E-07,-2.6027E+01
3.1279506E-07,-2.5933E+01
3.1279819E-07,-2.5859E+01
3.1280131E-07,-2.5806E+01
3.1280444E-07,-2.5743E+01
3.1280756E-07,-2.5690E+01
3.1281069E-07,-2.5690E+01
3.1281381E-07,-2.5701E+01
3.1281694E-07,-2.5701E+01
3.1282006E-07,-2.5754E+01
3.1282319E-07,-2.5796E+01
3.1282631E-07,-2.5859E+01
3.1282944E-07,-2.5954E+01
3.1283256E-07,-2.6059E+01
3.1283569E-07,-2.6185E+01
3.1283881E-07,-2.6322E+01
3.1284194E-07,-2.6459E+01
3.1284506E-07,-2.6596E+01
3.1284819E-07,-2.6775E+01
3.1285131E-07,-2.6954E+01
3.1285444E-07,-2.7133E+01
3.1285756E-07,-2.7280E+01
3.1286069E-07,-2.7480E+01
3.1286381E-07,-2.7659E+01
3.1286694E-07,-2.7838E+01
3.1287006E-07,-2.7986E+01
3.1287319E-07,-2.8154E+01
3.1287631E-07,-2.8312E+01
3.1287944E-07,-2.8459E+01
3.1288256E-07,-2.8586E+01
3.1288569E-07,-2.8712E+01
3.1288881E-07,-2.8817E+01
3.1289194E-07,-2.8902E+01
3.1289506E-07,-2.8986E+01
3.1289819E-07,-2.9081E+01
3.1290131E-07,-2.9154E+01
3.1290444E-07,-2.9196E+01
3.1290756E-07,-2.9218E+01
3.1291069E-07,-2.9270E+01
3.1291381E-07,-2.9260E+01
3.1291694E-07,-2.9260E+01
3.1292006E-07,-2.9239E+01
3.1292319E-07,-2.9228E+01
3.1292631E-07,-2.9175E+01
3.1292944E-07,-2.9133E+01
3.1293256E-07,-2.9102E+01
3.1293569E-07,-2.9049E+01
3.1293881E-07,-2.8975E+01
3.1294194E-07,-2.8891E+01
3.1294506E-07,-2.8828E+01
3.1294819E-07,-2.8754E+01
3.1295131E-07,-2.8681E+01
3.1295444E-07,-2.8607E+01
3.1295756E-07,-2.8512E+01
3.1296069E-07,-2.8428E+01
3.1296381E-07,-2.8344E+01
3.1296694E-07,-2.8238E+01
3.1297006E-07,-2.8133E+01
3.1297319E-07,-2.8059E+01
3.1297631E-07,-2.7965E+01
3.1297944E-07,-2.7859E+01
3.1298256E-07,-2.7775E+01
3.1298569E-07,-2.7691E+01
3.1298881E-07,-2.7638E+01
3.1299194E-07,-2.7543E+01
3.1299506E-07,-2.7470E+01
3.1299819E-07,-2.7428E+01
3.1300131E-07,-2.7386E+01
3.1300444E-07,-2.7333E+01
3.1300756E-07,-2.7291E+01
3.1301069E-07,-2.7259E+01
3.1301381E-07,-2.7259E+01
3.1301694E-07,-2.7249E+01
3.1302006E-07,-2.7270E+01
3.1302319E-07,-2.7280E+01
3.1302631E-07,-2.7312E+01
3.1302944E-07,-2.7396E+01
3.1303256E-07,-2.7428E+01
3.1303569E-07,-2.7512E+01
3.1303881E-07,-2.7596E+01
3.1304194E-07,-2.7680E+01
3.1304506E-07,-2.7796E+01
3.1304819E-07,-2.7891E+01
