Freq.	abs(V(drain))
1.32851174519824e+07	4.41060195153363e+01,0.00000000000000e+00
1.32857395835163e+07	4.41053461741956e+01,0.00000000000000e+00
1.32863617441841e+07	4.41046727801242e+01,0.00000000000000e+00
1.32869839339873e+07	4.41039993331187e+01,0.00000000000000e+00
1.32876061529270e+07	4.41033258331756e+01,0.00000000000000e+00
1.32882284010048e+07	4.41026522802914e+01,0.00000000000000e+00
1.32888506782220e+07	4.41019786744626e+01,0.00000000000000e+00
1.32894729845799e+07	4.41013050156858e+01,0.00000000000000e+00
1.32900953200800e+07	4.41006313039575e+01,0.00000000000000e+00
1.32907176847235e+07	4.40999575392741e+01,0.00000000000000e+00
1.32913400785119e+07	4.40992837216323e+01,0.00000000000000e+00
1.32919625014465e+07	4.40986098510283e+01,0.00000000000000e+00
1.32925849535286e+07	4.40979359274590e+01,0.00000000000000e+00
1.32932074347597e+07	4.40972619509207e+01,0.00000000000000e+00
1.32938299451411e+07	4.40965879214100e+01,0.00000000000000e+00
1.32944524846741e+07	4.40959138389233e+01,0.00000000000000e+00
1.32950750533602e+07	4.40952397034572e+01,0.00000000000000e+00
1.32956976512007e+07	4.40945655150083e+01,0.00000000000000e+00
1.32963202781970e+07	4.40938912735729e+01,0.00000000000000e+00
1.32969429343504e+07	4.40932169791477e+01,0.00000000000000e+00
1.32975656196622e+07	4.40925426317291e+01,0.00000000000000e+00
1.32981883341340e+07	4.40918682313137e+01,0.00000000000000e+00
1.32988110777669e+07	4.40911937778981e+01,0.00000000000000e+00
1.32994338505625e+07	4.40905192714786e+01,0.00000000000000e+00
1.33000566525220e+07	4.40898447120517e+01,0.00000000000000e+00
1.33006794836468e+07	4.40891700996143e+01,0.00000000000000e+00
1.33013023439384e+07	4.40884954341625e+01,0.00000000000000e+00
1.33019252333979e+07	4.40878207156930e+01,0.00000000000000e+00
1.33025481520269e+07	4.40871459442021e+01,0.00000000000000e+00
1.33031710998267e+07	4.40864711196867e+01,0.00000000000000e+00
1.33037940767987e+07	4.40857962421430e+01,0.00000000000000e+00
1.33044170829441e+07	4.40851213115677e+01,0.00000000000000e+00
1.33050401182645e+07	4.40844463279573e+01,0.00000000000000e+00
1.33056631827611e+07	4.40837712913082e+01,0.00000000000000e+00
1.33062862764353e+07	4.40830962016168e+01,0.00000000000000e+00
1.33069093992885e+07	4.40824210588801e+01,0.00000000000000e+00
1.33075325513220e+07	4.40817458630940e+01,0.00000000000000e+00
1.33081557325373e+07	4.40810706142555e+01,0.00000000000000e+00
1.33087789429356e+07	4.40803953123610e+01,0.00000000000000e+00
1.33094021825184e+07	4.40797199574068e+01,0.00000000000000e+00
1.33100254512870e+07	4.40790445493897e+01,0.00000000000000e+00
1.33106487492428e+07	4.40783690883059e+01,0.00000000000000e+00
1.33112720763871e+07	4.40776935741523e+01,0.00000000000000e+00
1.33118954327214e+07	4.40770180069251e+01,0.00000000000000e+00
1.33125188182469e+07	4.40763423866210e+01,0.00000000000000e+00
1.33131422329651e+07	4.40756667132363e+01,0.00000000000000e+00
1.33137656768773e+07	4.40749909867677e+01,0.00000000000000e+00
1.33143891499849e+07	4.40743152072118e+01,0.00000000000000e+00
1.33150126522893e+07	4.40736393745649e+01,0.00000000000000e+00
1.33156361837917e+07	4.40729634888235e+01,0.00000000000000e+00
1.33162597444937e+07	4.40722875499844e+01,0.00000000000000e+00
1.33168833343965e+07	4.40716115580439e+01,0.00000000000000e+00
1.33175069535015e+07	4.40709355129985e+01,0.00000000000000e+00
1.33181306018101e+07	4.40702594148448e+01,0.00000000000000e+00
1.33187542793237e+07	4.40695832635793e+01,0.00000000000000e+00
1.33193779860436e+07	4.40689070591985e+01,0.00000000000000e+00
1.33200017219712e+07	4.40682308016988e+01,0.00000000000000e+00
1.33206254871079e+07	4.40675544910769e+01,0.00000000000000e+00
1.33212492814549e+07	4.40668781273291e+01,0.00000000000000e+00
1.33218731050138e+07	4.40662017104523e+01,0.00000000000000e+00
1.33224969577858e+07	4.40655252404426e+01,0.00000000000000e+00
1.33231208397724e+07	4.40648487172968e+01,0.00000000000000e+00
1.33237447509749e+07	4.40641721410112e+01,0.00000000000000e+00
1.33243686913946e+07	4.40634955115824e+01,0.00000000000000e+00
1.33249926610330e+07	4.40628188290069e+01,0.00000000000000e+00
1.33256166598914e+07	4.40621420932815e+01,0.00000000000000e+00
1.33262406879711e+07	4.40614653044023e+01,0.00000000000000e+00
1.33268647452736e+07	4.40607884623660e+01,0.00000000000000e+00
1.33274888318002e+07	4.40601115671690e+01,0.00000000000000e+00
1.33281129475523e+07	4.40594346188080e+01,0.00000000000000e+00
1.33287370925312e+07	4.40587576172794e+01,0.00000000000000e+00
1.33293612667383e+07	4.40580805625796e+01,0.00000000000000e+00
1.33299854701751e+07	4.40574034547053e+01,0.00000000000000e+00
1.33306097028427e+07	4.40567262936531e+01,0.00000000000000e+00
1.33312339647427e+07	4.40560490794193e+01,0.00000000000000e+00
1.33318582558764e+07	4.40553718120005e+01,0.00000000000000e+00
1.33324825762452e+07	4.40546944913932e+01,0.00000000000000e+00
1.33331069258503e+07	4.40540171175939e+01,0.00000000000000e+00
1.33337313046933e+07	4.40533396905991e+01,0.00000000000000e+00
1.33343557127755e+07	4.40526622104054e+01,0.00000000000000e+00
1.33349801500981e+07	4.40519846770092e+01,0.00000000000000e+00
1.33356046166627e+07	4.40513070904072e+01,0.00000000000000e+00
1.33362291124706e+07	4.40506294505956e+01,0.00000000000000e+00
1.33368536375231e+07	4.40499517575714e+01,0.00000000000000e+00
1.33374781918216e+07	4.40492740113306e+01,0.00000000000000e+00
1.33381027753675e+07	4.40485962118701e+01,0.00000000000000e+00
1.33387273881621e+07	4.40479183591861e+01,0.00000000000000e+00
1.33393520302069e+07	4.40472404532753e+01,0.00000000000000e+00
1.33399767015032e+07	4.40465624941343e+01,0.00000000000000e+00
1.33406014020523e+07	4.40458844817594e+01,0.00000000000000e+00
1.33412261318557e+07	4.40452064161470e+01,0.00000000000000e+00
1.33418508909146e+07	4.40445282972941e+01,0.00000000000000e+00
1.33424756792306e+07	4.40438501251970e+01,0.00000000000000e+00
1.33431004968048e+07	4.40431718998519e+01,0.00000000000000e+00
1.33437253436388e+07	4.40424936212557e+01,0.00000000000000e+00
1.33443502197339e+07	4.40418152894047e+01,0.00000000000000e+00
1.33449751250914e+07	4.40411369042955e+01,0.00000000000000e+00
1.33456000597128e+07	4.40404584659248e+01,0.00000000000000e+00
1.33462250235993e+07	4.40397799742886e+01,0.00000000000000e+00
1.33468500167524e+07	4.40391014293840e+01,0.00000000000000e+00
1.33474750391735e+07	4.40384228312072e+01,0.00000000000000e+00
1.33481000908638e+07	4.40377441797547e+01,0.00000000000000e+00
1.33487251718248e+07	4.40370654750231e+01,0.00000000000000e+00
1.33493502820579e+07	4.40363867170090e+01,0.00000000000000e+00
1.33499754215644e+07	4.40357079057087e+01,0.00000000000000e+00
1.33506005903457e+07	4.40350290411187e+01,0.00000000000000e+00
1.33512257884031e+07	4.40343501232359e+01,0.00000000000000e+00
1.33518510157381e+07	4.40336711520564e+01,0.00000000000000e+00
1.33524762723519e+07	4.40329921275769e+01,0.00000000000000e+00
1.33531015582461e+07	4.40323130497939e+01,0.00000000000000e+00
1.33537268734219e+07	4.40316339187036e+01,0.00000000000000e+00
1.33543522178807e+07	4.40309547343032e+01,0.00000000000000e+00
1.33549775916238e+07	4.40302754965887e+01,0.00000000000000e+00
1.33556029946528e+07	4.40295962055568e+01,0.00000000000000e+00
1.33562284269688e+07	4.40289168612037e+01,0.00000000000000e+00
1.33568538885734e+07	4.40282374635263e+01,0.00000000000000e+00
1.33574793794679e+07	4.40275580125211e+01,0.00000000000000e+00
1.33581048996535e+07	4.40268785081843e+01,0.00000000000000e+00
1.33587304491318e+07	4.40261989505126e+01,0.00000000000000e+00
1.33593560279041e+07	4.40255193395026e+01,0.00000000000000e+00
1.33599816359718e+07	4.40248396751507e+01,0.00000000000000e+00
1.33606072733361e+07	4.40241599574535e+01,0.00000000000000e+00
1.33612329399986e+07	4.40234801864073e+01,0.00000000000000e+00
1.33618586359606e+07	4.40228003620090e+01,0.00000000000000e+00
1.33624843612234e+07	4.40221204842547e+01,0.00000000000000e+00
1.33631101157884e+07	4.40214405531412e+01,0.00000000000000e+00
1.33637358996570e+07	4.40207605686648e+01,0.00000000000000e+00
1.33643617128306e+07	4.40200805308221e+01,0.00000000000000e+00
1.33649875553105e+07	4.40194004396098e+01,0.00000000000000e+00
1.33656134270981e+07	4.40187202950242e+01,0.00000000000000e+00
1.33662393281948e+07	4.40180400970618e+01,0.00000000000000e+00
1.33668652586019e+07	4.40173598457193e+01,0.00000000000000e+00
1.33674912183209e+07	4.40166795409930e+01,0.00000000000000e+00
1.33681172073531e+07	4.40159991828795e+01,0.00000000000000e+00
1.33687432256998e+07	4.40153187713752e+01,0.00000000000000e+00
1.33693692733625e+07	4.40146383064770e+01,0.00000000000000e+00
1.33699953503425e+07	4.40139577881811e+01,0.00000000000000e+00
1.33706214566412e+07	4.40132772164839e+01,0.00000000000000e+00
1.33712475922600e+07	4.40125965913821e+01,0.00000000000000e+00
1.33718737572001e+07	4.40119159128723e+01,0.00000000000000e+00
1.33724999514631e+07	4.40112351809508e+01,0.00000000000000e+00
1.33731261750503e+07	4.40105543956142e+01,0.00000000000000e+00
1.33737524279631e+07	4.40098735568590e+01,0.00000000000000e+00
1.33743787102027e+07	4.40091926646819e+01,0.00000000000000e+00
1.33750050217707e+07	4.40085117190793e+01,0.00000000000000e+00
1.33756313626683e+07	4.40078307200474e+01,0.00000000000000e+00
1.33762577328970e+07	4.40071496675830e+01,0.00000000000000e+00
1.33768841324581e+07	4.40064685616827e+01,0.00000000000000e+00
1.33775105613530e+07	4.40057874023430e+01,0.00000000000000e+00
1.33781370195831e+07	4.40051061895602e+01,0.00000000000000e+00
1.33787635071497e+07	4.40044249233309e+01,0.00000000000000e+00
1.33793900240543e+07	4.40037436036517e+01,0.00000000000000e+00
1.33800165702981e+07	4.40030622305191e+01,0.00000000000000e+00
1.33806431458826e+07	4.40023808039294e+01,0.00000000000000e+00
1.33812697508091e+07	4.40016993238795e+01,0.00000000000000e+00
1.33818963850790e+07	4.40010177903657e+01,0.00000000000000e+00
1.33825230486938e+07	4.40003362033844e+01,0.00000000000000e+00
1.33831497416547e+07	4.39996545629320e+01,0.00000000000000e+00
1.33837764639631e+07	4.39989728690055e+01,0.00000000000000e+00
1.33844032156204e+07	4.39982911216012e+01,0.00000000000000e+00
1.33850299966280e+07	4.39976093207156e+01,0.00000000000000e+00
1.33856568069873e+07	4.39969274663449e+01,0.00000000000000e+00
1.33862836466996e+07	4.39962455584861e+01,0.00000000000000e+00
1.33869105157663e+07	4.39955635971353e+01,0.00000000000000e+00
1.33875374141888e+07	4.39948815822894e+01,0.00000000000000e+00
1.33881643419685e+07	4.39941995139447e+01,0.00000000000000e+00
1.33887912991067e+07	4.39935173920976e+01,0.00000000000000e+00
1.33894182856048e+07	4.39928352167450e+01,0.00000000000000e+00
1.33900453014641e+07	4.39921529878829e+01,0.00000000000000e+00
1.33906723466862e+07	4.39914707055083e+01,0.00000000000000e+00
1.33912994212722e+07	4.39907883696174e+01,0.00000000000000e+00
1.33919265252237e+07	4.39901059802069e+01,0.00000000000000e+00
1.33925536585420e+07	4.39894235372730e+01,0.00000000000000e+00
1.33931808212284e+07	4.39887410408125e+01,0.00000000000000e+00
1.33938080132843e+07	4.39880584908219e+01,0.00000000000000e+00
1.33944352347112e+07	4.39873758872977e+01,0.00000000000000e+00
1.33950624855103e+07	4.39866932302363e+01,0.00000000000000e+00
1.33956897656831e+07	4.39860105196341e+01,0.00000000000000e+00
1.33963170752309e+07	4.39853277554881e+01,0.00000000000000e+00
1.33969444141551e+07	4.39846449377944e+01,0.00000000000000e+00
1.33975717824571e+07	4.39839620665497e+01,0.00000000000000e+00
1.33981991801383e+07	4.39832791417501e+01,0.00000000000000e+00
1.33988266072000e+07	4.39825961633928e+01,0.00000000000000e+00
1.33994540636437e+07	4.39819131314739e+01,0.00000000000000e+00
1.34000815494706e+07	4.39812300459899e+01,0.00000000000000e+00
1.34007090646822e+07	4.39805469069373e+01,0.00000000000000e+00
1.34013366092798e+07	4.39798637143128e+01,0.00000000000000e+00
1.34019641832648e+07	4.39791804681126e+01,0.00000000000000e+00
1.34025917866387e+07	4.39784971683337e+01,0.00000000000000e+00
1.34032194194027e+07	4.39778138149722e+01,0.00000000000000e+00
1.34038470815582e+07	4.39771304080247e+01,0.00000000000000e+00
1.34044747731067e+07	4.39764469474877e+01,0.00000000000000e+00
1.34051024940494e+07	4.39757634333581e+01,0.00000000000000e+00
1.34057302443879e+07	4.39750798656318e+01,0.00000000000000e+00
1.34063580241234e+07	4.39743962443056e+01,0.00000000000000e+00
1.34069858332573e+07	4.39737125693761e+01,0.00000000000000e+00
1.34076136717910e+07	4.39730288408397e+01,0.00000000000000e+00
1.34082415397259e+07	4.39723450586929e+01,0.00000000000000e+00
1.34088694370634e+07	4.39716612229323e+01,0.00000000000000e+00
1.34094973638048e+07	4.39709773335542e+01,0.00000000000000e+00
1.34101253199515e+07	4.39702933905554e+01,0.00000000000000e+00
1.34107533055049e+07	4.39696093939322e+01,0.00000000000000e+00
1.34113813204664e+07	4.39689253436813e+01,0.00000000000000e+00
1.34120093648373e+07	4.39682412397990e+01,0.00000000000000e+00
1.34126374386190e+07	4.39675570822820e+01,0.00000000000000e+00
1.34132655418130e+07	4.39668728711267e+01,0.00000000000000e+00
1.34138936744205e+07	4.39661886063296e+01,0.00000000000000e+00
1.34145218364429e+07	4.39655042878871e+01,0.00000000000000e+00
1.34151500278817e+07	4.39648199157961e+01,0.00000000000000e+00
1.34157782487382e+07	4.39641354900528e+01,0.00000000000000e+00
1.34164064990138e+07	4.39634510106538e+01,0.00000000000000e+00
1.34170347787098e+07	4.39627664775956e+01,0.00000000000000e+00
1.34176630878277e+07	4.39620818908748e+01,0.00000000000000e+00
1.34182914263688e+07	4.39613972504876e+01,0.00000000000000e+00
1.34189197943345e+07	4.39607125564309e+01,0.00000000000000e+00
1.34195481917262e+07	4.39600278087011e+01,0.00000000000000e+00
1.34201766185452e+07	4.39593430072945e+01,0.00000000000000e+00
1.34208050747930e+07	4.39586581522078e+01,0.00000000000000e+00
1.34214335604709e+07	4.39579732434377e+01,0.00000000000000e+00
1.34220620755802e+07	4.39572882809802e+01,0.00000000000000e+00
1.34226906201224e+07	4.39566032648323e+01,0.00000000000000e+00
1.34233191940989e+07	4.39559181949903e+01,0.00000000000000e+00
1.34239477975110e+07	4.39552330714508e+01,0.00000000000000e+00
1.34245764303601e+07	4.39545478942100e+01,0.00000000000000e+00
1.34252050926475e+07	4.39538626632649e+01,0.00000000000000e+00
1.34258337843747e+07	4.39531773786116e+01,0.00000000000000e+00
1.34264625055431e+07	4.39524920402468e+01,0.00000000000000e+00
1.34270912561540e+07	4.39518066481671e+01,0.00000000000000e+00
1.34277200362087e+07	4.39511212023688e+01,0.00000000000000e+00
1.34283488457088e+07	4.39504357028485e+01,0.00000000000000e+00
1.34289776846555e+07	4.39497501496029e+01,0.00000000000000e+00
1.34296065530502e+07	4.39490645426282e+01,0.00000000000000e+00
1.34302354508943e+07	4.39483788819211e+01,0.00000000000000e+00
1.34308643781892e+07	4.39476931674781e+01,0.00000000000000e+00
1.34314933349363e+07	4.39470073992955e+01,0.00000000000000e+00
1.34321223211369e+07	4.39463215773701e+01,0.00000000000000e+00
1.34327513367925e+07	4.39456357016983e+01,0.00000000000000e+00
1.34333803819044e+07	4.39449497722768e+01,0.00000000000000e+00
1.34340094564739e+07	4.39442637891016e+01,0.00000000000000e+00
1.34346385605025e+07	4.39435777521697e+01,0.00000000000000e+00
1.34352676939916e+07	4.39428916614773e+01,0.00000000000000e+00
1.34358968569424e+07	4.39422055170212e+01,0.00000000000000e+00
1.34365260493565e+07	4.39415193187977e+01,0.00000000000000e+00
1.34371552712352e+07	4.39408330668035e+01,0.00000000000000e+00
1.34377845225798e+07	4.39401467610349e+01,0.00000000000000e+00
1.34384138033918e+07	4.39394604014885e+01,0.00000000000000e+00
1.34390431136725e+07	4.39387739881609e+01,0.00000000000000e+00
1.34396724534232e+07	4.39380875210484e+01,0.00000000000000e+00
1.34403018226455e+07	4.39374010001476e+01,0.00000000000000e+00
1.34409312213407e+07	4.39367144254552e+01,0.00000000000000e+00
1.34415606495100e+07	4.39360277969677e+01,0.00000000000000e+00
1.34421901071550e+07	4.39353411146811e+01,0.00000000000000e+00
1.34428195942770e+07	4.39346543785925e+01,0.00000000000000e+00
1.34434491108774e+07	4.39339675886981e+01,0.00000000000000e+00
1.34440786569576e+07	4.39332807449945e+01,0.00000000000000e+00
1.34447082325189e+07	4.39325938474783e+01,0.00000000000000e+00
1.34453378375627e+07	4.39319068961460e+01,0.00000000000000e+00
1.34459674720904e+07	4.39312198909939e+01,0.00000000000000e+00
1.34465971361034e+07	4.39305328320188e+01,0.00000000000000e+00
1.34472268296031e+07	4.39298457192169e+01,0.00000000000000e+00
1.34478565525909e+07	4.39291585525850e+01,0.00000000000000e+00
1.34484863050680e+07	4.39284713321195e+01,0.00000000000000e+00
1.34491160870360e+07	4.39277840578168e+01,0.00000000000000e+00
1.34497458984961e+07	4.39270967296734e+01,0.00000000000000e+00
1.34503757394499e+07	4.39264093476862e+01,0.00000000000000e+00
1.34510056098986e+07	4.39257219118512e+01,0.00000000000000e+00
1.34516355098436e+07	4.39250344221653e+01,0.00000000000000e+00
1.34522654392863e+07	4.39243468786248e+01,0.00000000000000e+00
1.34528953982282e+07	4.39236592812263e+01,0.00000000000000e+00
1.34535253866705e+07	4.39229716299663e+01,0.00000000000000e+00
1.34541554046146e+07	4.39222839248411e+01,0.00000000000000e+00
1.34547854520620e+07	4.39215961658477e+01,0.00000000000000e+00
1.34554155290141e+07	4.39209083529822e+01,0.00000000000000e+00
1.34560456354721e+07	4.39202204862411e+01,0.00000000000000e+00
1.34566757714376e+07	4.39195325656212e+01,0.00000000000000e+00
1.34573059369118e+07	4.39188445911187e+01,0.00000000000000e+00
1.34579361318961e+07	4.39181565627303e+01,0.00000000000000e+00
1.34585663563920e+07	4.39174684804524e+01,0.00000000000000e+00
1.34591966104008e+07	4.39167803442817e+01,0.00000000000000e+00
1.34598268939239e+07	4.39160921542146e+01,0.00000000000000e+00
1.34604572069626e+07	4.39154039102476e+01,0.00000000000000e+00
1.34610875495185e+07	4.39147156123772e+01,0.00000000000000e+00
1.34617179215927e+07	4.39140272605999e+01,0.00000000000000e+00
1.34623483231868e+07	4.39133388549122e+01,0.00000000000000e+00
1.34629787543021e+07	4.39126503953106e+01,0.00000000000000e+00
1.34636092149400e+07	4.39119618817918e+01,0.00000000000000e+00
1.34642397051019e+07	4.39112733143521e+01,0.00000000000000e+00
1.34648702247891e+07	4.39105846929880e+01,0.00000000000000e+00
1.34655007740031e+07	4.39098960176962e+01,0.00000000000000e+00
1.34661313527452e+07	4.39092072884731e+01,0.00000000000000e+00
1.34667619610167e+07	4.39085185053152e+01,0.00000000000000e+00
1.34673925988192e+07	4.39078296682190e+01,0.00000000000000e+00
1.34680232661540e+07	4.39071407771810e+01,0.00000000000000e+00
1.34686539630223e+07	4.39064518321978e+01,0.00000000000000e+00
1.34692846894258e+07	4.39057628332659e+01,0.00000000000000e+00
1.34699154453656e+07	4.39050737803817e+01,0.00000000000000e+00
1.34705462308433e+07	4.39043846735419e+01,0.00000000000000e+00
1.34711770458601e+07	4.39036955127427e+01,0.00000000000000e+00
1.34718078904175e+07	4.39030062979809e+01,0.00000000000000e+00
1.34724387645168e+07	4.39023170292529e+01,0.00000000000000e+00
1.34730696681595e+07	4.39016277065552e+01,0.00000000000000e+00
1.34737006013469e+07	4.39009383298843e+01,0.00000000000000e+00
1.34743315640804e+07	4.39002488992369e+01,0.00000000000000e+00
1.34749625563614e+07	4.38995594146094e+01,0.00000000000000e+00
1.34755935781913e+07	4.38988698759980e+01,0.00000000000000e+00
1.34762246295714e+07	4.38981802833996e+01,0.00000000000000e+00
1.34768557105031e+07	4.38974906368106e+01,0.00000000000000e+00
1.34774868209879e+07	4.38968009362275e+01,0.00000000000000e+00
1.34781179610271e+07	4.38961111816467e+01,0.00000000000000e+00
1.34787491306220e+07	4.38954213730649e+01,0.00000000000000e+00
1.34793803297742e+07	4.38947315104786e+01,0.00000000000000e+00
1.34800115584849e+07	4.38940415938842e+01,0.00000000000000e+00
1.34806428167555e+07	4.38933516232782e+01,0.00000000000000e+00
1.34812741045875e+07	4.38926615986573e+01,0.00000000000000e+00
1.34819054219821e+07	4.38919715200178e+01,0.00000000000000e+00
1.34825367689409e+07	4.38912813873562e+01,0.00000000000000e+00
1.34831681454651e+07	4.38905912006692e+01,0.00000000000000e+00
1.34837995515562e+07	4.38899009599531e+01,0.00000000000000e+00
1.34844309872156e+07	4.38892106652047e+01,0.00000000000000e+00
1.34850624524446e+07	4.38885203164202e+01,0.00000000000000e+00
1.34856939472446e+07	4.38878299135962e+01,0.00000000000000e+00
1.34863254716169e+07	4.38871394567294e+01,0.00000000000000e+00
1.34869570255631e+07	4.38864489458160e+01,0.00000000000000e+00
1.34875886090845e+07	4.38857583808527e+01,0.00000000000000e+00
1.34882202221824e+07	4.38850677618361e+01,0.00000000000000e+00
1.34888518648583e+07	4.38843770887625e+01,0.00000000000000e+00
1.34894835371134e+07	4.38836863616285e+01,0.00000000000000e+00
1.34901152389493e+07	4.38829955804306e+01,0.00000000000000e+00
1.34907469703673e+07	4.38823047451654e+01,0.00000000000000e+00
1.34913787313688e+07	4.38816138558293e+01,0.00000000000000e+00
1.34920105219551e+07	4.38809229124188e+01,0.00000000000000e+00
1.34926423421277e+07	4.38802319149304e+01,0.00000000000000e+00
1.34932741918880e+07	4.38795408633609e+01,0.00000000000000e+00
1.34939060712372e+07	4.38788497577065e+01,0.00000000000000e+00
1.34945379801769e+07	4.38781585979637e+01,0.00000000000000e+00
1.34951699187083e+07	4.38774673841290e+01,0.00000000000000e+00
1.34958018868330e+07	4.38767761161992e+01,0.00000000000000e+00
1.34964338845522e+07	4.38760847941706e+01,0.00000000000000e+00
1.34970659118674e+07	4.38753934180395e+01,0.00000000000000e+00
1.34976979687799e+07	4.38747019878030e+01,0.00000000000000e+00
1.34983300552911e+07	4.38740105034570e+01,0.00000000000000e+00
1.34989621714024e+07	4.38733189649982e+01,0.00000000000000e+00
1.34995943171152e+07	4.38726273724235e+01,0.00000000000000e+00
1.35002264924310e+07	4.38719357257289e+01,0.00000000000000e+00
1.35008586973509e+07	4.38712440249110e+01,0.00000000000000e+00
1.35014909318766e+07	4.38705522699665e+01,0.00000000000000e+00
1.35021231960093e+07	4.38698604608917e+01,0.00000000000000e+00
1.35027554897504e+07	4.38691685976834e+01,0.00000000000000e+00
1.35033878131013e+07	4.38684766803379e+01,0.00000000000000e+00
1.35040201660634e+07	4.38677847088517e+01,0.00000000000000e+00
1.35046525486382e+07	4.38670926832213e+01,0.00000000000000e+00
1.35052849608269e+07	4.38664006034433e+01,0.00000000000000e+00
1.35059174026309e+07	4.38657084695143e+01,0.00000000000000e+00
1.35065498740517e+07	4.38650162814306e+01,0.00000000000000e+00
1.35071823750907e+07	4.38643240391887e+01,0.00000000000000e+00
1.35078149057491e+07	4.38636317427853e+01,0.00000000000000e+00
1.35084474660285e+07	4.38629393922168e+01,0.00000000000000e+00
1.35090800559302e+07	4.38622469874797e+01,0.00000000000000e+00
1.35097126754555e+07	4.38615545285706e+01,0.00000000000000e+00
1.35103453246060e+07	4.38608620154860e+01,0.00000000000000e+00
1.35109780033829e+07	4.38601694482223e+01,0.00000000000000e+00
1.35116107117876e+07	4.38594768267760e+01,0.00000000000000e+00
1.35122434498216e+07	4.38587841511437e+01,0.00000000000000e+00
1.35128762174861e+07	4.38580914213220e+01,0.00000000000000e+00
1.35135090147827e+07	4.38573986373072e+01,0.00000000000000e+00
1.35141418417127e+07	4.38567057990959e+01,0.00000000000000e+00
1.35147746982775e+07	4.38560129066847e+01,0.00000000000000e+00
1.35154075844785e+07	4.38553199600699e+01,0.00000000000000e+00
1.35160405003170e+07	4.38546269592483e+01,0.00000000000000e+00
1.35166734457944e+07	4.38539339042162e+01,0.00000000000000e+00
1.35173064209122e+07	4.38532407949701e+01,0.00000000000000e+00
1.35179394256717e+07	4.38525476315067e+01,0.00000000000000e+00
1.35185724600744e+07	4.38518544138223e+01,0.00000000000000e+00
1.35192055241215e+07	4.38511611419135e+01,0.00000000000000e+00
1.35198386178145e+07	4.38504678157767e+01,0.00000000000000e+00
1.35204717411548e+07	4.38497744354085e+01,0.00000000000000e+00
1.35211048941438e+07	4.38490810008056e+01,0.00000000000000e+00
1.35217380767828e+07	4.38483875119643e+01,0.00000000000000e+00
1.35223712890732e+07	4.38476939688812e+01,0.00000000000000e+00
1.35230045310165e+07	4.38470003715526e+01,0.00000000000000e+00
1.35236378026140e+07	4.38463067199752e+01,0.00000000000000e+00
1.35242711038671e+07	4.38456130141456e+01,0.00000000000000e+00
1.35249044347772e+07	4.38449192540600e+01,0.00000000000000e+00
1.35255377953457e+07	4.38442254397152e+01,0.00000000000000e+00
1.35261711855740e+07	4.38435315711076e+01,0.00000000000000e+00
1.35268046054634e+07	4.38428376482337e+01,0.00000000000000e+00
1.35274380550154e+07	4.38421436710900e+01,0.00000000000000e+00
1.35280715342313e+07	4.38414496396730e+01,0.00000000000000e+00
1.35287050431126e+07	4.38407555539794e+01,0.00000000000000e+00
1.35293385816605e+07	4.38400614140054e+01,0.00000000000000e+00
1.35299721498766e+07	4.38393672197477e+01,0.00000000000000e+00
1.35306057477622e+07	4.38386729712029e+01,0.00000000000000e+00
1.35312393753187e+07	4.38379786683673e+01,0.00000000000000e+00
1.35318730325474e+07	4.38372843112374e+01,0.00000000000000e+00
1.35325067194498e+07	4.38365898998098e+01,0.00000000000000e+00
1.35331404360273e+07	4.38358954340812e+01,0.00000000000000e+00
1.35337741822812e+07	4.38352009140478e+01,0.00000000000000e+00
1.35344079582129e+07	4.38345063397063e+01,0.00000000000000e+00
1.35350417638239e+07	4.38338117110530e+01,0.00000000000000e+00
1.35356755991155e+07	4.38331170280847e+01,0.00000000000000e+00
1.35363094640891e+07	4.38324222907977e+01,0.00000000000000e+00
1.35369433587461e+07	4.38317274991887e+01,0.00000000000000e+00
1.35375772830878e+07	4.38310326532540e+01,0.00000000000000e+00
1.35382112371158e+07	4.38303377529902e+01,0.00000000000000e+00
1.35388452208313e+07	4.38296427983938e+01,0.00000000000000e+00
1.35394792342358e+07	4.38289477894612e+01,0.00000000000000e+00
1.35401132773306e+07	4.38282527261892e+01,0.00000000000000e+00
1.35407473501171e+07	4.38275576085741e+01,0.00000000000000e+00
1.35413814525968e+07	4.38268624366123e+01,0.00000000000000e+00
1.35420155847710e+07	4.38261672103006e+01,0.00000000000000e+00
1.35426497466411e+07	4.38254719296354e+01,0.00000000000000e+00
1.35432839382085e+07	4.38247765946130e+01,0.00000000000000e+00
1.35439181594746e+07	4.38240812052302e+01,0.00000000000000e+00
1.35445524104408e+07	4.38233857614834e+01,0.00000000000000e+00
1.35451866911084e+07	4.38226902633692e+01,0.00000000000000e+00
1.35458210014789e+07	4.38219947108838e+01,0.00000000000000e+00
1.35464553415536e+07	4.38212991040240e+01,0.00000000000000e+00
1.35470897113340e+07	4.38206034427864e+01,0.00000000000000e+00
1.35477241108215e+07	4.38199077271671e+01,0.00000000000000e+00
1.35483585400173e+07	4.38192119571630e+01,0.00000000000000e+00
1.35489929989230e+07	4.38185161327705e+01,0.00000000000000e+00
1.35496274875399e+07	4.38178202539860e+01,0.00000000000000e+00
1.35502620058694e+07	4.38171243208062e+01,0.00000000000000e+00
