Freq.	abs(V(drain))
2.01693447751705e+07	3.61843211460747e+01,0.00000000000000e+00
2.01702892896204e+07	3.61868644152773e+01,0.00000000000000e+00
2.01712338483013e+07	3.61894069884760e+01,0.00000000000000e+00
2.01721784512150e+07	3.61919488650318e+01,0.00000000000000e+00
2.01731230983638e+07	3.61944900443213e+01,0.00000000000000e+00
2.01740677897496e+07	3.61970305257178e+01,0.00000000000000e+00
2.01750125253746e+07	3.61995703085954e+01,0.00000000000000e+00
2.01759573052408e+07	3.62021093923170e+01,0.00000000000000e+00
2.01769021293503e+07	3.62046477762651e+01,0.00000000000000e+00
2.01778469977052e+07	3.62071854598038e+01,0.00000000000000e+00
2.01787919103075e+07	3.62097224423050e+01,0.00000000000000e+00
2.01797368671593e+07	3.62122587231455e+01,0.00000000000000e+00
2.01806818682627e+07	3.62147943016964e+01,0.00000000000000e+00
2.01816269136197e+07	3.62173291773198e+01,0.00000000000000e+00
2.01825720032325e+07	3.62198633493934e+01,0.00000000000000e+00
2.01835171371031e+07	3.62223968172885e+01,0.00000000000000e+00
2.01844623152335e+07	3.62249295803749e+01,0.00000000000000e+00
2.01854075376259e+07	3.62274616380216e+01,0.00000000000000e+00
2.01863528042823e+07	3.62299929895936e+01,0.00000000000000e+00
2.01872981152048e+07	3.62325236344721e+01,0.00000000000000e+00
2.01882434703955e+07	3.62350535720280e+01,0.00000000000000e+00
2.01891888698564e+07	3.62375828016161e+01,0.00000000000000e+00
2.01901343135896e+07	3.62401113226230e+01,0.00000000000000e+00
2.01910798015972e+07	3.62426391344048e+01,0.00000000000000e+00
2.01920253338812e+07	3.62451662363426e+01,0.00000000000000e+00
2.01929709104438e+07	3.62476926277982e+01,0.00000000000000e+00
2.01939165312869e+07	3.62502183081439e+01,0.00000000000000e+00
2.01948621964128e+07	3.62527432767517e+01,0.00000000000000e+00
2.01958079058234e+07	3.62552675329792e+01,0.00000000000000e+00
2.01967536595208e+07	3.62577910762149e+01,0.00000000000000e+00
2.01976994575071e+07	3.62603139058116e+01,0.00000000000000e+00
2.01986452997844e+07	3.62628360211414e+01,0.00000000000000e+00
2.01995911863547e+07	3.62653574215734e+01,0.00000000000000e+00
2.02005371172201e+07	3.62678781064791e+01,0.00000000000000e+00
2.02014830923828e+07	3.62703980752233e+01,0.00000000000000e+00
2.02024291118447e+07	3.62729173271734e+01,0.00000000000000e+00
2.02033751756080e+07	3.62754358617042e+01,0.00000000000000e+00
2.02043212836746e+07	3.62779536781806e+01,0.00000000000000e+00
2.02052674360468e+07	3.62804707759627e+01,0.00000000000000e+00
2.02062136327265e+07	3.62829871544299e+01,0.00000000000000e+00
2.02071598737159e+07	3.62855028129442e+01,0.00000000000000e+00
2.02081061590170e+07	3.62880177508700e+01,0.00000000000000e+00
2.02090524886318e+07	3.62905319675811e+01,0.00000000000000e+00
2.02099988625626e+07	3.62930454624340e+01,0.00000000000000e+00
2.02109452808113e+07	3.62955582348084e+01,0.00000000000000e+00
2.02118917433800e+07	3.62980702840645e+01,0.00000000000000e+00
2.02128382502708e+07	3.63005816095695e+01,0.00000000000000e+00
2.02137848014857e+07	3.63030922106955e+01,0.00000000000000e+00
2.02147313970269e+07	3.63056020867996e+01,0.00000000000000e+00
2.02156780368965e+07	3.63081112372594e+01,0.00000000000000e+00
2.02166247210964e+07	3.63106196614320e+01,0.00000000000000e+00
2.02175714496288e+07	3.63131273586843e+01,0.00000000000000e+00
2.02185182224957e+07	3.63156343283878e+01,0.00000000000000e+00
2.02194650396993e+07	3.63181405699031e+01,0.00000000000000e+00
2.02204119012416e+07	3.63206460826010e+01,0.00000000000000e+00
2.02213588071246e+07	3.63231508658420e+01,0.00000000000000e+00
2.02223057573505e+07	3.63256549189971e+01,0.00000000000000e+00
2.02232527519213e+07	3.63281582414262e+01,0.00000000000000e+00
2.02241997908392e+07	3.63306608325019e+01,0.00000000000000e+00
2.02251468741061e+07	3.63331626915781e+01,0.00000000000000e+00
2.02260940017242e+07	3.63356638180332e+01,0.00000000000000e+00
2.02270411736955e+07	3.63381642112210e+01,0.00000000000000e+00
2.02279883900221e+07	3.63406638705155e+01,0.00000000000000e+00
2.02289356507061e+07	3.63431627952763e+01,0.00000000000000e+00
2.02298829557496e+07	3.63456609848669e+01,0.00000000000000e+00
2.02308303051546e+07	3.63481584386571e+01,0.00000000000000e+00
2.02317776989233e+07	3.63506551560040e+01,0.00000000000000e+00
2.02327251370576e+07	3.63531511362811e+01,0.00000000000000e+00
2.02336726195598e+07	3.63556463788412e+01,0.00000000000000e+00
2.02346201464318e+07	3.63581408830578e+01,0.00000000000000e+00
2.02355677176757e+07	3.63606346482937e+01,0.00000000000000e+00
2.02365153332936e+07	3.63631276739012e+01,0.00000000000000e+00
2.02374629932876e+07	3.63656199592641e+01,0.00000000000000e+00
2.02384106976598e+07	3.63681115037320e+01,0.00000000000000e+00
2.02393584464122e+07	3.63706023066699e+01,0.00000000000000e+00
2.02403062395470e+07	3.63730923674440e+01,0.00000000000000e+00
2.02412540770662e+07	3.63755816854167e+01,0.00000000000000e+00
2.02422019589718e+07	3.63780702599519e+01,0.00000000000000e+00
2.02431498852660e+07	3.63805580904059e+01,0.00000000000000e+00
2.02440978559508e+07	3.63830451761547e+01,0.00000000000000e+00
2.02450458710284e+07	3.63855315165477e+01,0.00000000000000e+00
2.02459939305007e+07	3.63880171109571e+01,0.00000000000000e+00
2.02469420343700e+07	3.63905019587444e+01,0.00000000000000e+00
2.02478901826381e+07	3.63929860592627e+01,0.00000000000000e+00
2.02488383753074e+07	3.63954694118819e+01,0.00000000000000e+00
2.02497866123797e+07	3.63979520159692e+01,0.00000000000000e+00
2.02507348938572e+07	3.64004338708756e+01,0.00000000000000e+00
2.02516832197420e+07	3.64029149759721e+01,0.00000000000000e+00
2.02526315900361e+07	3.64053953306159e+01,0.00000000000000e+00
2.02535800047417e+07	3.64078749341678e+01,0.00000000000000e+00
2.02545284638608e+07	3.64103537859882e+01,0.00000000000000e+00
2.02554769673954e+07	3.64128318854484e+01,0.00000000000000e+00
2.02564255153478e+07	3.64153092319004e+01,0.00000000000000e+00
2.02573741077198e+07	3.64177858247088e+01,0.00000000000000e+00
2.02583227445138e+07	3.64202616632339e+01,0.00000000000000e+00
2.02592714257316e+07	3.64227367468358e+01,0.00000000000000e+00
2.02602201513754e+07	3.64252110748749e+01,0.00000000000000e+00
2.02611689214473e+07	3.64276846467190e+01,0.00000000000000e+00
2.02621177359493e+07	3.64301574617242e+01,0.00000000000000e+00
2.02630665948836e+07	3.64326295192479e+01,0.00000000000000e+00
2.02640154982522e+07	3.64351008186500e+01,0.00000000000000e+00
2.02649644460571e+07	3.64375713593004e+01,0.00000000000000e+00
2.02659134383006e+07	3.64400411405521e+01,0.00000000000000e+00
2.02668624749846e+07	3.64425101617647e+01,0.00000000000000e+00
2.02678115561112e+07	3.64449784223036e+01,0.00000000000000e+00
2.02687606816826e+07	3.64474459215239e+01,0.00000000000000e+00
2.02697098517008e+07	3.64499126587884e+01,0.00000000000000e+00
2.02706590661678e+07	3.64523786334546e+01,0.00000000000000e+00
2.02716083250858e+07	3.64548438448848e+01,0.00000000000000e+00
2.02725576284568e+07	3.64573082924362e+01,0.00000000000000e+00
2.02735069762830e+07	3.64597719754652e+01,0.00000000000000e+00
2.02744563685664e+07	3.64622348933404e+01,0.00000000000000e+00
2.02754058053091e+07	3.64646970454125e+01,0.00000000000000e+00
2.02763552865131e+07	3.64671584310456e+01,0.00000000000000e+00
2.02773048121806e+07	3.64696190495960e+01,0.00000000000000e+00
2.02782543823136e+07	3.64720789004221e+01,0.00000000000000e+00
2.02792039969143e+07	3.64745379828878e+01,0.00000000000000e+00
2.02801536559846e+07	3.64769962963511e+01,0.00000000000000e+00
2.02811033595267e+07	3.64794538401597e+01,0.00000000000000e+00
2.02820531075427e+07	3.64819106136857e+01,0.00000000000000e+00
2.02830029000347e+07	3.64843666162782e+01,0.00000000000000e+00
2.02839527370046e+07	3.64868218473015e+01,0.00000000000000e+00
2.02849026184547e+07	3.64892763061103e+01,0.00000000000000e+00
2.02858525443870e+07	3.64917299920711e+01,0.00000000000000e+00
2.02868025148036e+07	3.64941829045259e+01,0.00000000000000e+00
2.02877525297065e+07	3.64966350428467e+01,0.00000000000000e+00
2.02887025890979e+07	3.64990864063843e+01,0.00000000000000e+00
2.02896526929798e+07	3.65015369945000e+01,0.00000000000000e+00
2.02906028413543e+07	3.65039868065502e+01,0.00000000000000e+00
2.02915530342235e+07	3.65064358418900e+01,0.00000000000000e+00
2.02925032715895e+07	3.65088840998800e+01,0.00000000000000e+00
2.02934535534543e+07	3.65113315798791e+01,0.00000000000000e+00
2.02944038798201e+07	3.65137782812372e+01,0.00000000000000e+00
2.02953542506890e+07	3.65162242033195e+01,0.00000000000000e+00
2.02963046660629e+07	3.65186693454756e+01,0.00000000000000e+00
2.02972551259440e+07	3.65211137070701e+01,0.00000000000000e+00
2.02982056303345e+07	3.65235572874533e+01,0.00000000000000e+00
2.02991561792363e+07	3.65260000859868e+01,0.00000000000000e+00
2.03001067726515e+07	3.65284421020249e+01,0.00000000000000e+00
2.03010574105823e+07	3.65308833349255e+01,0.00000000000000e+00
2.03020080930307e+07	3.65333237840378e+01,0.00000000000000e+00
2.03029588199988e+07	3.65357634487303e+01,0.00000000000000e+00
2.03039095914887e+07	3.65382023283499e+01,0.00000000000000e+00
2.03048604075025e+07	3.65406404222628e+01,0.00000000000000e+00
2.03058112680423e+07	3.65430777298115e+01,0.00000000000000e+00
2.03067621731101e+07	3.65455142503579e+01,0.00000000000000e+00
2.03077131227080e+07	3.65479499832654e+01,0.00000000000000e+00
2.03086641168381e+07	3.65503849278724e+01,0.00000000000000e+00
2.03096151555026e+07	3.65528190835526e+01,0.00000000000000e+00
2.03105662387034e+07	3.65552524496505e+01,0.00000000000000e+00
2.03115173664427e+07	3.65576850255296e+01,0.00000000000000e+00
2.03124685387225e+07	3.65601168105336e+01,0.00000000000000e+00
2.03134197555450e+07	3.65625478040324e+01,0.00000000000000e+00
2.03143710169123e+07	3.65649780053697e+01,0.00000000000000e+00
2.03153223228263e+07	3.65674074139064e+01,0.00000000000000e+00
2.03162736732893e+07	3.65698360289949e+01,0.00000000000000e+00
2.03172250683032e+07	3.65722638499914e+01,0.00000000000000e+00
2.03181765078703e+07	3.65746908762481e+01,0.00000000000000e+00
2.03191279919925e+07	3.65771171071234e+01,0.00000000000000e+00
2.03200795206719e+07	3.65795425419711e+01,0.00000000000000e+00
2.03210310939107e+07	3.65819671801454e+01,0.00000000000000e+00
2.03219827117108e+07	3.65843910209959e+01,0.00000000000000e+00
2.03229343740745e+07	3.65868140638889e+01,0.00000000000000e+00
2.03238860810038e+07	3.65892363081679e+01,0.00000000000000e+00
2.03248378325008e+07	3.65916577531902e+01,0.00000000000000e+00
2.03257896285675e+07	3.65940783983075e+01,0.00000000000000e+00
2.03267414692061e+07	3.65964982428797e+01,0.00000000000000e+00
2.03276933544187e+07	3.65989172862557e+01,0.00000000000000e+00
2.03286452842073e+07	3.66013355277912e+01,0.00000000000000e+00
2.03295972585740e+07	3.66037529668432e+01,0.00000000000000e+00
2.03305492775209e+07	3.66061696027607e+01,0.00000000000000e+00
2.03315013410500e+07	3.66085854348970e+01,0.00000000000000e+00
2.03324534491636e+07	3.66110004626047e+01,0.00000000000000e+00
2.03334056018637e+07	3.66134146852389e+01,0.00000000000000e+00
2.03343577991523e+07	3.66158281021608e+01,0.00000000000000e+00
2.03353100410315e+07	3.66182407127103e+01,0.00000000000000e+00
2.03362623275035e+07	3.66206525162489e+01,0.00000000000000e+00
2.03372146585703e+07	3.66230635121287e+01,0.00000000000000e+00
2.03381670342340e+07	3.66254736997003e+01,0.00000000000000e+00
2.03391194544967e+07	3.66278830783138e+01,0.00000000000000e+00
2.03400719193605e+07	3.66302916473298e+01,0.00000000000000e+00
2.03410244288275e+07	3.66326994060947e+01,0.00000000000000e+00
2.03419769828997e+07	3.66351063539643e+01,0.00000000000000e+00
2.03429295815793e+07	3.66375124902908e+01,0.00000000000000e+00
2.03438822248683e+07	3.66399178144263e+01,0.00000000000000e+00
2.03448349127689e+07	3.66423223257226e+01,0.00000000000000e+00
2.03457876452831e+07	3.66447260235295e+01,0.00000000000000e+00
2.03467404224130e+07	3.66471289072072e+01,0.00000000000000e+00
2.03476932441606e+07	3.66495309760944e+01,0.00000000000000e+00
2.03486461105282e+07	3.66519322295579e+01,0.00000000000000e+00
2.03495990215178e+07	3.66543326669384e+01,0.00000000000000e+00
2.03505519771314e+07	3.66567322875979e+01,0.00000000000000e+00
2.03515049773712e+07	3.66591310908772e+01,0.00000000000000e+00
2.03524580222392e+07	3.66615290761360e+01,0.00000000000000e+00
2.03534111117376e+07	3.66639262427236e+01,0.00000000000000e+00
2.03543642458684e+07	3.66663225899908e+01,0.00000000000000e+00
2.03553174246337e+07	3.66687181172867e+01,0.00000000000000e+00
2.03562706480356e+07	3.66711128239710e+01,0.00000000000000e+00
2.03572239160762e+07	3.66735067093879e+01,0.00000000000000e+00
2.03581772287576e+07	3.66758997728904e+01,0.00000000000000e+00
2.03591305860819e+07	3.66782920138273e+01,0.00000000000000e+00
2.03600839880511e+07	3.66806834315554e+01,0.00000000000000e+00
2.03610374346674e+07	3.66830740254172e+01,0.00000000000000e+00
2.03619909259329e+07	3.66854637947689e+01,0.00000000000000e+00
2.03629444618496e+07	3.66878527389638e+01,0.00000000000000e+00
2.03638980424196e+07	3.66902408573520e+01,0.00000000000000e+00
2.03648516676451e+07	3.66926281492755e+01,0.00000000000000e+00
2.03658053375280e+07	3.66950146140971e+01,0.00000000000000e+00
2.03667590520706e+07	3.66974002511586e+01,0.00000000000000e+00
2.03677128112749e+07	3.66997850598121e+01,0.00000000000000e+00
2.03686666151429e+07	3.67021690394139e+01,0.00000000000000e+00
2.03696204636769e+07	3.67045521893059e+01,0.00000000000000e+00
2.03705743568788e+07	3.67069345088461e+01,0.00000000000000e+00
2.03715282947508e+07	3.67093159973760e+01,0.00000000000000e+00
2.03724822772949e+07	3.67116966542536e+01,0.00000000000000e+00
2.03734363045133e+07	3.67140764788227e+01,0.00000000000000e+00
2.03743903764080e+07	3.67164554704368e+01,0.00000000000000e+00
2.03753444929811e+07	3.67188336284499e+01,0.00000000000000e+00
2.03762986542348e+07	3.67212109522009e+01,0.00000000000000e+00
2.03772528601711e+07	3.67235874410492e+01,0.00000000000000e+00
2.03782071107921e+07	3.67259630943409e+01,0.00000000000000e+00
2.03791614060999e+07	3.67283379114224e+01,0.00000000000000e+00
2.03801157460966e+07	3.67307118916497e+01,0.00000000000000e+00
2.03810701307843e+07	3.67330850343675e+01,0.00000000000000e+00
2.03820245601650e+07	3.67354573389248e+01,0.00000000000000e+00
2.03829790342410e+07	3.67378288046730e+01,0.00000000000000e+00
2.03839335530142e+07	3.67401994309631e+01,0.00000000000000e+00
2.03848881164867e+07	3.67425692171395e+01,0.00000000000000e+00
2.03858427246607e+07	3.67449381625576e+01,0.00000000000000e+00
2.03867973775383e+07	3.67473062665576e+01,0.00000000000000e+00
2.03877520751215e+07	3.67496735284969e+01,0.00000000000000e+00
2.03887068174124e+07	3.67520399477175e+01,0.00000000000000e+00
2.03896616044131e+07	3.67544055235765e+01,0.00000000000000e+00
2.03906164361258e+07	3.67567702554118e+01,0.00000000000000e+00
2.03915713125525e+07	3.67591341425805e+01,0.00000000000000e+00
2.03925262336953e+07	3.67614971844265e+01,0.00000000000000e+00
2.03934811995563e+07	3.67638593803025e+01,0.00000000000000e+00
2.03944362101375e+07	3.67662207295524e+01,0.00000000000000e+00
2.03953912654412e+07	3.67685812315310e+01,0.00000000000000e+00
2.03963463654694e+07	3.67709408855797e+01,0.00000000000000e+00
2.03973015102241e+07	3.67732996910490e+01,0.00000000000000e+00
2.03982566997075e+07	3.67756576472889e+01,0.00000000000000e+00
2.03992119339217e+07	3.67780147536475e+01,0.00000000000000e+00
2.04001672128687e+07	3.67803710094724e+01,0.00000000000000e+00
2.04011225365507e+07	3.67827264141116e+01,0.00000000000000e+00
2.04020779049698e+07	3.67850809669067e+01,0.00000000000000e+00
2.04030333181280e+07	3.67874346672091e+01,0.00000000000000e+00
2.04039887760274e+07	3.67897875143779e+01,0.00000000000000e+00
2.04049442786702e+07	3.67921395077472e+01,0.00000000000000e+00
2.04058998260584e+07	3.67944906466669e+01,0.00000000000000e+00
2.04068554181941e+07	3.67968409304868e+01,0.00000000000000e+00
2.04078110550795e+07	3.67991903585583e+01,0.00000000000000e+00
2.04087667367165e+07	3.68015389302227e+01,0.00000000000000e+00
2.04097224631074e+07	3.68038866448313e+01,0.00000000000000e+00
2.04106782342542e+07	3.68062335017295e+01,0.00000000000000e+00
2.04116340501590e+07	3.68085795002619e+01,0.00000000000000e+00
2.04125899108240e+07	3.68109246397804e+01,0.00000000000000e+00
2.04135458162511e+07	3.68132689196296e+01,0.00000000000000e+00
2.04145017664425e+07	3.68156123391590e+01,0.00000000000000e+00
2.04154577614003e+07	3.68179548977132e+01,0.00000000000000e+00
2.04164138011265e+07	3.68202965946436e+01,0.00000000000000e+00
2.04173698856234e+07	3.68226374292925e+01,0.00000000000000e+00
2.04183260148929e+07	3.68249774010026e+01,0.00000000000000e+00
2.04192821889373e+07	3.68273165091292e+01,0.00000000000000e+00
2.04202384077585e+07	3.68296547530170e+01,0.00000000000000e+00
2.04211946713586e+07	3.68319921320103e+01,0.00000000000000e+00
2.04221509797398e+07	3.68343286454604e+01,0.00000000000000e+00
2.04231073329042e+07	3.68366642927069e+01,0.00000000000000e+00
2.04240637308539e+07	3.68389990731010e+01,0.00000000000000e+00
2.04250201735909e+07	3.68413329859910e+01,0.00000000000000e+00
2.04259766611174e+07	3.68436660307192e+01,0.00000000000000e+00
2.04269331934354e+07	3.68459982066321e+01,0.00000000000000e+00
2.04278897705471e+07	3.68483295130755e+01,0.00000000000000e+00
2.04288463924545e+07	3.68506599493961e+01,0.00000000000000e+00
2.04298030591598e+07	3.68529895149466e+01,0.00000000000000e+00
2.04307597706650e+07	3.68553182090641e+01,0.00000000000000e+00
2.04317165269723e+07	3.68576460311017e+01,0.00000000000000e+00
2.04326733280837e+07	3.68599729804007e+01,0.00000000000000e+00
2.04336301740013e+07	3.68622990563116e+01,0.00000000000000e+00
2.04345870647273e+07	3.68646242581742e+01,0.00000000000000e+00
2.04355440002637e+07	3.68669485853382e+01,0.00000000000000e+00
2.04365009806126e+07	3.68692720371476e+01,0.00000000000000e+00
2.04374580057762e+07	3.68715946129483e+01,0.00000000000000e+00
2.04384150757565e+07	3.68739163120878e+01,0.00000000000000e+00
2.04393721905557e+07	3.68762371339125e+01,0.00000000000000e+00
2.04403293501757e+07	3.68785570777675e+01,0.00000000000000e+00
2.04412865546188e+07	3.68808761429966e+01,0.00000000000000e+00
2.04422438038870e+07	3.68831943289455e+01,0.00000000000000e+00
2.04432010979825e+07	3.68855116349637e+01,0.00000000000000e+00
2.04441584369073e+07	3.68878280603860e+01,0.00000000000000e+00
2.04451158206635e+07	3.68901436045733e+01,0.00000000000000e+00
2.04460732492532e+07	3.68924582668534e+01,0.00000000000000e+00
2.04470307226785e+07	3.68947720465869e+01,0.00000000000000e+00
2.04479882409416e+07	3.68970849431064e+01,0.00000000000000e+00
2.04489458040445e+07	3.68993969557763e+01,0.00000000000000e+00
2.04499034119893e+07	3.69017080839227e+01,0.00000000000000e+00
2.04508610647781e+07	3.69040183268947e+01,0.00000000000000e+00
2.04518187624130e+07	3.69063276840401e+01,0.00000000000000e+00
2.04527765048962e+07	3.69086361547060e+01,0.00000000000000e+00
2.04537342922297e+07	3.69109437382331e+01,0.00000000000000e+00
2.04546921244156e+07	3.69132504339686e+01,0.00000000000000e+00
2.04556500014561e+07	3.69155562412555e+01,0.00000000000000e+00
2.04566079233531e+07	3.69178611594409e+01,0.00000000000000e+00
2.04575658901089e+07	3.69201651878695e+01,0.00000000000000e+00
2.04585239017255e+07	3.69224683258842e+01,0.00000000000000e+00
2.04594819582051e+07	3.69247705728300e+01,0.00000000000000e+00
2.04604400595496e+07	3.69270719280515e+01,0.00000000000000e+00
2.04613982057613e+07	3.69293723908935e+01,0.00000000000000e+00
2.04623563968423e+07	3.69316719607008e+01,0.00000000000000e+00
2.04633146327945e+07	3.69339706368225e+01,0.00000000000000e+00
2.04642729136202e+07	3.69362684185967e+01,0.00000000000000e+00
2.04652312393214e+07	3.69385653053677e+01,0.00000000000000e+00
2.04661896099003e+07	3.69408612964806e+01,0.00000000000000e+00
2.04671480253589e+07	3.69431563912820e+01,0.00000000000000e+00
2.04681064856993e+07	3.69454505891162e+01,0.00000000000000e+00
2.04690649909236e+07	3.69477438893323e+01,0.00000000000000e+00
2.04700235410340e+07	3.69500362912593e+01,0.00000000000000e+00
2.04709821360326e+07	3.69523277942528e+01,0.00000000000000e+00
2.04719407759214e+07	3.69546183976545e+01,0.00000000000000e+00
2.04728994607025e+07	3.69569081008114e+01,0.00000000000000e+00
2.04738581903781e+07	3.69591969030699e+01,0.00000000000000e+00
2.04748169649502e+07	3.69614848037589e+01,0.00000000000000e+00
2.04757757844210e+07	3.69637718022379e+01,0.00000000000000e+00
2.04767346487926e+07	3.69660578978471e+01,0.00000000000000e+00
2.04776935580670e+07	3.69683430899281e+01,0.00000000000000e+00
2.04786525122464e+07	3.69706273778231e+01,0.00000000000000e+00
2.04796115113328e+07	3.69729107608782e+01,0.00000000000000e+00
2.04805705553284e+07	3.69751932384354e+01,0.00000000000000e+00
2.04815296442353e+07	3.69774748098477e+01,0.00000000000000e+00
2.04824887780555e+07	3.69797554744437e+01,0.00000000000000e+00
2.04834479567913e+07	3.69820352315848e+01,0.00000000000000e+00
2.04844071804446e+07	3.69843140805955e+01,0.00000000000000e+00
2.04853664490176e+07	3.69865920208305e+01,0.00000000000000e+00
2.04863257625123e+07	3.69888690516362e+01,0.00000000000000e+00
2.04872851209310e+07	3.69911451723472e+01,0.00000000000000e+00
2.04882445242757e+07	3.69934203823165e+01,0.00000000000000e+00
2.04892039725485e+07	3.69956946808794e+01,0.00000000000000e+00
2.04901634657514e+07	3.69979680673769e+01,0.00000000000000e+00
2.04911230038867e+07	3.70002405411643e+01,0.00000000000000e+00
2.04920825869564e+07	3.70025121015763e+01,0.00000000000000e+00
2.04930422149626e+07	3.70047827479635e+01,0.00000000000000e+00
2.04940018879074e+07	3.70070524796560e+01,0.00000000000000e+00
2.04949616057930e+07	3.70093212960111e+01,0.00000000000000e+00
2.04959213686213e+07	3.70115891963654e+01,0.00000000000000e+00
2.04968811763947e+07	3.70138561800651e+01,0.00000000000000e+00
2.04978410291150e+07	3.70161222464495e+01,0.00000000000000e+00
2.04988009267845e+07	3.70183873948596e+01,0.00000000000000e+00
2.04997608694052e+07	3.70206516246502e+01,0.00000000000000e+00
2.05007208569793e+07	3.70229149351537e+01,0.00000000000000e+00
2.05016808895089e+07	3.70251773257140e+01,0.00000000000000e+00
2.05026409669960e+07	3.70274387956785e+01,0.00000000000000e+00
2.05036010894428e+07	3.70296993443865e+01,0.00000000000000e+00
2.05045612568513e+07	3.70319589711881e+01,0.00000000000000e+00
2.05055214692238e+07	3.70342176754157e+01,0.00000000000000e+00
2.05064817265622e+07	3.70364754564191e+01,0.00000000000000e+00
2.05074420288687e+07	3.70387323135421e+01,0.00000000000000e+00
2.05084023761454e+07	3.70409882461189e+01,0.00000000000000e+00
2.05093627683944e+07	3.70432432535062e+01,0.00000000000000e+00
2.05103232056179e+07	3.70454973350342e+01,0.00000000000000e+00
2.05112836878178e+07	3.70477504900570e+01,0.00000000000000e+00
2.05122442149964e+07	3.70500027179004e+01,0.00000000000000e+00
2.05132047871557e+07	3.70522540179301e+01,0.00000000000000e+00
2.05141654042978e+07	3.70545043894710e+01,0.00000000000000e+00
2.05151260664248e+07	3.70567538318689e+01,0.00000000000000e+00
2.05160867735389e+07	3.70590023444737e+01,0.00000000000000e+00
2.05170475256422e+07	3.70612499266198e+01,0.00000000000000e+00
2.05180083227367e+07	3.70634965776546e+01,0.00000000000000e+00
2.05189691648246e+07	3.70657422969259e+01,0.00000000000000e+00
2.05199300519080e+07	3.70679870837612e+01,0.00000000000000e+00
2.05208909839889e+07	3.70702309375216e+01,0.00000000000000e+00
2.05218519610695e+07	3.70724738575344e+01,0.00000000000000e+00
2.05228129831520e+07	3.70747158431475e+01,0.00000000000000e+00
2.05237740502383e+07	3.70769568937038e+01,0.00000000000000e+00
2.05247351623306e+07	3.70791970085486e+01,0.00000000000000e+00
2.05256963194311e+07	3.70814361870183e+01,0.00000000000000e+00
2.05266575215418e+07	3.70836744284629e+01,0.00000000000000e+00
2.05276187686648e+07	3.70859117322183e+01,0.00000000000000e+00
2.05285800608023e+07	3.70881480976301e+01,0.00000000000000e+00
2.05295413979563e+07	3.70903835240392e+01,0.00000000000000e+00
2.05305027801290e+07	3.70926180107928e+01,0.00000000000000e+00
2.05314642073224e+07	3.70948515572228e+01,0.00000000000000e+00
2.05324256795387e+07	3.70970841626835e+01,0.00000000000000e+00
2.05333871967800e+07	3.70993158265112e+01,0.00000000000000e+00
2.05343487590484e+07	3.71015465480443e+01,0.00000000000000e+00
2.05353103663460e+07	3.71037763266347e+01,0.00000000000000e+00
2.05362720186749e+07	3.71060051616209e+01,0.00000000000000e+00
2.05372337160372e+07	3.71082330523414e+01,0.00000000000000e+00
2.05381954584350e+07	3.71104599981415e+01,0.00000000000000e+00
2.05391572458705e+07	3.71126859983638e+01,0.00000000000000e+00
2.05401190783457e+07	3.71149110523493e+01,0.00000000000000e+00
2.05410809558628e+07	3.71171351594386e+01,0.00000000000000e+00
2.05420428784238e+07	3.71193583189815e+01,0.00000000000000e+00
2.05430048460309e+07	3.71215805303159e+01,0.00000000000000e+00
2.05439668586862e+07	3.71238017927764e+01,0.00000000000000e+00
2.05449289163918e+07	3.71260221057166e+01,0.00000000000000e+00
2.05458910191498e+07	3.71282414684705e+01,0.00000000000000e+00
2.05468531669623e+07	3.71304598803857e+01,0.00000000000000e+00
2.05478153598314e+07	3.71326773408029e+01,0.00000000000000e+00
2.05487775977592e+07	3.71348938490646e+01,0.00000000000000e+00
2.05497398807479e+07	3.71371094045094e+01,0.00000000000000e+00
2.05507022087995e+07	3.71393240064867e+01,0.00000000000000e+00
2.05516645819162e+07	3.71415376543308e+01,0.00000000000000e+00
2.05526270001001e+07	3.71437503473843e+01,0.00000000000000e+00
2.05535894633532e+07	3.71459620849946e+01,0.00000000000000e+00
2.05545519716778e+07	3.71481728665045e+01,0.00000000000000e+00
2.05555145250758e+07	3.71503826912502e+01,0.00000000000000e+00
2.05564771235495e+07	3.71525915585788e+01,0.00000000000000e+00
2.05574397671008e+07	3.71547994678291e+01,0.00000000000000e+00
2.05584024557320e+07	3.71570064183416e+01,0.00000000000000e+00
2.05593651894452e+07	3.71592124094634e+01,0.00000000000000e+00
2.05603279682424e+07	3.71614174405329e+01,0.00000000000000e+00
2.05612907921258e+07	3.71636215108932e+01,0.00000000000000e+00
2.05622536610975e+07	3.71658246198871e+01,0.00000000000000e+00
2.05632165751595e+07	3.71680267668548e+01,0.00000000000000e+00
2.05641795343141e+07	3.71702279511421e+01,0.00000000000000e+00
2.05651425385633e+07	3.71724281720890e+01,0.00000000000000e+00
2.05661055879092e+07	3.71746274290320e+01,0.00000000000000e+00
2.05670686823539e+07	3.71768257213274e+01,0.00000000000000e+00
2.05680318218996e+07	3.71790230482976e+01,0.00000000000000e+00
2.05689950065484e+07	3.71812194093037e+01,0.00000000000000e+00
2.05699582363023e+07	3.71834148036708e+01,0.00000000000000e+00
2.05709215111635e+07	3.71856092307591e+01,0.00000000000000e+00
2.05718848311341e+07	3.71878026898962e+01,0.00000000000000e+00
